,ID,PERSONID,EMPLOYEEID,LASTNAME,FIRSTNAME,ACCESSDATE,LOCATION,CARDNUMBER
338,876,31761,NID31643,NID31643,NID31643,2021-08-23 09:28:52.000,89,426
339,877,31692,NID31574,NID31574,NID31574,2021-08-23 09:29:32.293,65,358
340,886,32245,NID32127,NID32127,NID32127,2021-08-23 09:33:15.480,80,904
341,889,32245,NID32127,NID32127,NID32127,2021-08-23 09:34:09.837,20,904
342,890,31757,NID31639,NID31639,NID31639,2021-08-23 09:34:12.940,73,422
343,892,31899,NID31781,NID31781,NID31781,2021-08-23 09:34:41.070,5,564
344,893,31757,NID31639,NID31639,NID31639,2021-08-23 09:34:45.977,65,422
345,897,32245,NID32127,NID32127,NID32127,2021-08-23 09:35:14.407,54,904
346,898,31634,NID31516,NID31516,NID31516,2021-08-23 09:35:25.770,98,300
347,905,31884,NID31766,NID31766,NID31766,2021-08-23 09:39:17.417,29,549
348,910,31892,NID31774,NID31774,NID31774,2021-08-23 09:41:27.757,29,557
349,931,31746,NID31628,NID31628,NID31628,2021-08-23 09:56:46.790,25,411
350,939,31560,NID31442,NID31442,NID31442,2021-08-23 10:00:45.797,24,227
351,950,31870,NID31752,NID31752,NID31752,2021-08-23 10:09:18.743,24,535
352,951,32173,NID32055,NID32055,NID32055,2021-08-23 10:10:34.173,74,837
353,952,31560,NID31442,NID31442,NID31442,2021-08-23 10:11:01.603,58,227
354,959,31717,NID31599,NID31599,NID31599,2021-08-23 10:14:20.017,20,382
355,965,32206,NID32088,NID32088,NID32088,2021-08-23 10:19:17.087,20,868
356,969,31634,NID31516,NID31516,NID31516,2021-08-23 10:19:43.657,72,300
357,973,31870,NID31752,NID31752,NID31752,2021-08-23 10:21:54.247,31,535
358,975,32042,NID31924,NID31924,NID31924,2021-08-23 10:22:40.047,6,712
359,976,32042,NID31924,NID31924,NID31924,2021-08-23 10:22:44.250,29,712
360,977,31560,NID31442,NID31442,NID31442,2021-08-23 10:22:46.403,97,227
361,978,31894,NID31776,NID31776,NID31776,2021-08-23 10:22:52.510,49,559
362,980,31634,NID31516,NID31516,NID31516,2021-08-23 10:24:26.710,93,300
363,982,31714,NID31596,NID31596,NID31596,2021-08-23 10:25:05.200,23,379
364,988,32206,NID32088,NID32088,NID32088,2021-08-23 10:28:37.963,88,868
365,991,31393,NID31280,NID31280,NID31280,2021-08-23 10:29:25.440,68,64
366,1006,31522,NID31377,NID31377,NID31377,2021-08-23 10:36:50.613,80,162
367,1007,31393,NID31280,NID31280,NID31280,2021-08-23 10:38:27.720,96,64
368,1008,32399,NID32281,NID32281,NID32281,2021-08-23 10:39:27.933,88,1057
369,1011,32228,NID32110,NID32110,NID32110,2021-08-23 10:40:41.013,8,890
370,1019,32394,NID32276,NID32276,NID32276,2021-08-23 10:43:31.243,89,1052
371,1024,32193,NID32075,NID32075,NID32075,2021-08-23 10:46:22.677,62,857
372,1025,32287,NID32169,NID32169,NID32169,2021-08-23 10:47:42.210,15,946
373,1031,31474,NID31361,NID31361,NID31361,2021-08-23 10:51:10.280,82,146
374,1047,32193,NID32075,NID32075,NID32075,2021-08-23 11:01:50.313,71,857
375,1053,32409,NID32291,NID32291,NID32291,2021-08-23 11:06:38.070,81,1067
376,1054,32110,NID31992,NID31992,NID31992,2021-08-23 11:06:46.480,7,775
377,1060,31560,NID31442,NID31442,NID31442,2021-08-23 11:08:18.180,83,227
378,1061,32234,NID32116,NID32116,NID32116,2021-08-23 11:08:22.283,65,898
379,1069,31880,NID31762,NID31762,NID31762,2021-08-23 11:12:30.753,33,545
380,1075,31427,NID31314,NID31314,NID31314,2021-08-23 11:15:09.273,89,99
381,1077,31880,NID31762,NID31762,NID31762,2021-08-23 11:16:09.787,72,545
382,1078,31880,NID31762,NID31762,NID31762,2021-08-23 11:17:09.900,87,545
383,1079,32409,NID32291,NID32291,NID32291,2021-08-23 11:17:12.103,49,1067
384,1081,32099,NID31981,NID31981,NID31981,2021-08-23 11:17:27.567,87,764
385,1087,31642,NID31524,NID31524,NID31524,2021-08-23 11:20:35.370,20,308
386,1089,31652,NID31534,NID31534,NID31534,2021-08-23 11:21:16.017,47,318
387,1093,32423,NID32305,NID32305,NID32305,2021-08-23 11:22:30.740,77,1087
388,1094,32423,NID32305,NID32305,NID32305,2021-08-23 11:23:09.233,48,1087
389,1096,32423,NID32305,NID32305,NID32305,2021-08-23 11:24:05.340,89,1087
390,1099,31642,NID31524,NID31524,NID31524,2021-08-23 11:24:51.440,27,308
391,1103,32177,NID32059,NID32059,NID32059,2021-08-23 11:28:05.847,20,841
392,1108,32423,NID32305,NID32305,NID32305,2021-08-23 11:30:36.407,49,1087
393,1115,32423,NID32305,NID32305,NID32305,2021-08-23 11:32:37.187,77,1087
394,1122,32290,NID32172,NID32172,NID32172,2021-08-23 11:38:20.350,88,949
395,1127,32253,NID32135,NID32135,NID32135,2021-08-23 11:40:33.647,72,912
396,1132,31741,NID31623,NID31623,NID31623,2021-08-23 11:45:20.257,87,406
397,1134,32099,NID31981,NID31981,NID31981,2021-08-23 11:47:04.317,88,764
398,1135,31671,NID31553,NID31553,NID31553,2021-08-23 11:48:11.990,54,337
399,1136,32193,NID32075,NID32075,NID32075,2021-08-23 11:48:51.983,24,857
400,1137,31717,NID31599,NID31599,NID31599,2021-08-23 11:49:09.250,60,382
401,1142,32226,NID32108,NID32108,NID32108,2021-08-23 11:51:30.200,74,887
402,1146,32173,NID32055,NID32055,NID32055,2021-08-23 11:53:17.413,41,837
403,1147,32173,NID32055,NID32055,NID32055,2021-08-23 11:53:20.067,59,837
404,1151,31634,NID31516,NID31516,NID31516,2021-08-23 11:54:52.367,84,300
405,1154,32228,NID32110,NID32110,NID32110,2021-08-23 11:57:09.813,50,890
406,1156,32292,NID32174,NID32174,NID32174,2021-08-23 11:57:52.010,39,951
407,1160,31871,NID31753,NID31753,NID31753,2021-08-23 11:59:31.563,1,536
408,1161,32409,NID32291,NID32291,NID32291,2021-08-23 11:59:37.670,89,1067
409,1167,31717,NID31599,NID31599,NID31599,2021-08-23 12:01:49.560,25,382
410,1172,32173,NID32055,NID32055,NID32055,2021-08-23 12:02:35.610,38,837
411,1173,32173,NID32055,NID32055,NID32055,2021-08-23 12:02:52.930,27,837
412,1177,32373,NID32255,NID32255,NID32255,2021-08-23 12:03:26.413,35,1032
413,1181,31642,NID31524,NID31524,NID31524,2021-08-23 12:06:26.107,40,308
414,1188,31408,NID31295,NID31295,NID31295,2021-08-23 12:08:05.463,27,80
415,1195,32398,NID32280,NID32280,NID32280,2021-08-23 12:12:12.630,95,1056
416,1207,32193,NID32075,NID32075,NID32075,2021-08-23 12:17:17.657,97,857
417,1216,31660,NID31542,NID31542,NID31542,2021-08-23 12:21:16.813,89,326
418,1218,31879,NID31761,NID31761,NID31761,2021-08-23 12:21:35.083,83,544
419,1223,31796,NID31678,NID31678,NID31678,2021-08-23 12:25:24.180,37,454
420,1225,31692,NID31574,NID31574,NID31574,2021-08-23 12:25:47.653,87,358
421,1227,31724,NID31606,NID31606,NID31606,2021-08-23 12:26:18.487,36,389
422,1229,31642,NID31524,NID31524,NID31524,2021-08-23 12:26:50.420,69,308
423,1236,31711,NID31593,NID31593,NID31593,2021-08-23 12:28:08.803,78,376
424,1242,32211,NID32093,NID32093,NID32093,2021-08-23 12:31:25.113,34,873
425,1243,32131,NID32013,NID32013,NID32013,2021-08-23 12:31:46.687,32,796
426,1245,31393,NID31280,NID31280,NID31280,2021-08-23 12:32:24.827,97,64
427,1253,32206,NID32088,NID32088,NID32088,2021-08-23 12:35:15.960,3,868
428,1257,31779,NID31661,NID31661,NID31661,2021-08-23 12:36:09.967,23,444
429,1260,31711,NID31593,NID31593,NID31593,2021-08-23 12:37:07.330,17,376
430,1265,31695,NID31577,NID31577,NID31577,2021-08-23 12:39:21.073,74,361
431,1269,31796,NID31678,NID31678,NID31678,2021-08-23 12:41:10.440,7,454
432,1280,32110,NID31992,NID31992,NID31992,2021-08-23 12:43:08.210,92,775
433,1282,31560,NID31442,NID31442,NID31442,2021-08-23 12:44:46.563,25,227
434,1287,32109,NID31991,NID31991,NID31991,2021-08-23 12:46:26.427,4,774
435,1300,31393,NID31280,NID31280,NID31280,2021-08-23 12:49:21.963,44,64
436,1317,31393,NID31280,NID31280,NID31280,2021-08-23 12:52:03.337,49,64
437,1329,32193,NID32075,NID32075,NID32075,2021-08-23 12:53:31.830,19,857
438,1336,32184,NID32066,NID32066,NID32066,2021-08-23 12:56:04.043,97,848
439,1346,31427,NID31314,NID31314,NID31314,2021-08-23 12:58:24.843,22,99
440,1351,31746,NID31628,NID31628,NID31628,2021-08-23 12:59:18.850,22,411
441,1353,31560,NID31442,NID31442,NID31442,2021-08-23 13:00:05.750,53,227
442,1355,31560,NID31442,NID31442,NID31442,2021-08-23 13:00:40.137,79,227
443,1356,32251,NID32133,NID32133,NID32133,2021-08-23 13:00:56.603,24,910
444,1357,32251,NID32133,NID32133,NID32133,2021-08-23 13:01:12.220,13,910
445,1364,32127,NID32009,NID32009,NID32009,2021-08-23 13:03:22.910,63,792
446,1367,32002,NID31884,NID31884,NID31884,2021-08-23 13:04:30.883,33,667
447,1371,32112,NID31994,NID31994,NID31994,2021-08-23 13:06:21.050,48,777
448,1376,31476,NID31363,NID31363,NID31363,2021-08-23 13:09:29.000,3,148
449,1383,31560,NID31442,NID31442,NID31442,2021-08-23 13:12:02.263,71,227
450,1384,31560,NID31442,NID31442,NID31442,2021-08-23 13:12:21.837,30,227
451,1387,31779,NID31661,NID31661,NID31661,2021-08-23 13:13:56.137,92,444
452,1388,31746,NID31628,NID31628,NID31628,2021-08-23 13:14:14.107,66,411
453,1390,32287,NID32169,NID32169,NID32169,2021-08-23 13:14:53.047,64,946
454,1395,32298,NID32180,NID32180,NID32180,2021-08-23 13:16:43.363,26,957
455,1397,31736,NID31618,NID31618,NID31618,2021-08-23 13:18:09.857,72,401
456,1399,32095,NID31977,NID31977,NID31977,2021-08-23 13:18:29.627,85,760
457,1400,31472,NID31359,NID31359,NID31359,2021-08-23 13:18:36.133,4,144
458,1402,31516,NID31371,NID31371,NID31371,2021-08-23 13:19:24.187,96,156
459,1410,32245,NID32127,NID32127,NID32127,2021-08-23 13:20:56.633,87,904
460,1413,32184,NID32066,NID32066,NID32066,2021-08-23 13:21:57.500,63,848
461,1414,32173,NID32055,NID32055,NID32055,2021-08-23 13:22:39.093,29,837
462,1415,31558,NID31440,NID31440,NID31440,2021-08-23 13:23:18.637,62,225
463,1418,32359,NID32241,NID32241,NID32241,2021-08-23 13:24:21.703,92,1018
464,1424,31924,NID31806,NID31806,NID31806,2021-08-23 13:28:27.417,47,594
465,1427,32184,NID32066,NID32066,NID32066,2021-08-23 13:31:09.490,73,848
466,1431,31910,NID31792,NID31792,NID31792,2021-08-23 13:32:07.750,50,580
467,1432,32002,NID31884,NID31884,NID31884,2021-08-23 13:32:16.110,65,667
468,1435,32117,NID31999,NID31999,NID31999,2021-08-23 13:33:29.890,49,782
469,1436,31558,NID31440,NID31440,NID31440,2021-08-23 13:33:54.767,72,225
470,1438,31459,NID31346,NID31346,NID31346,2021-08-23 13:34:19.040,60,131
471,1439,32206,NID32088,NID32088,NID32088,2021-08-23 13:35:51.490,100,868
472,1443,31558,NID31440,NID31440,NID31440,2021-08-23 13:36:24.877,49,225
473,1445,31642,NID31524,NID31524,NID31524,2021-08-23 13:37:26.490,34,308
474,1447,31558,NID31440,NID31440,NID31440,2021-08-23 13:38:27.457,12,225
475,1448,31558,NID31440,NID31440,NID31440,2021-08-23 13:39:53.897,50,225
476,1449,32361,NID32243,NID32243,NID32243,2021-08-23 13:40:13.570,80,1020
477,1450,31910,NID31792,NID31792,NID31792,2021-08-23 13:40:21.627,62,580
478,1453,31558,NID31440,NID31440,NID31440,2021-08-23 13:41:31.353,20,225
479,1460,31892,NID31774,NID31774,NID31774,2021-08-23 13:43:34.033,38,557
480,1469,31446,NID31333,NID31333,NID31333,2021-08-23 13:46:50.943,27,118
481,1473,31558,NID31440,NID31440,NID31440,2021-08-23 13:47:43.200,83,225
482,1477,31558,NID31440,NID31440,NID31440,2021-08-23 13:50:28.423,33,225
483,1478,31558,NID31440,NID31440,NID31440,2021-08-23 13:50:31.680,94,225
484,1487,31880,NID31762,NID31762,NID31762,2021-08-23 13:53:00.387,49,545
485,1490,31558,NID31440,NID31440,NID31440,2021-08-23 13:54:23.477,24,225
486,1496,31558,NID31440,NID31440,NID31440,2021-08-23 13:58:05.213,80,225
487,1501,31558,NID31440,NID31440,NID31440,2021-08-23 14:01:02.703,60,225
488,1503,31880,NID31762,NID31762,NID31762,2021-08-23 14:01:26.480,9,545
489,1504,31880,NID31762,NID31762,NID31762,2021-08-23 14:01:29.030,97,545
490,1505,31558,NID31440,NID31440,NID31440,2021-08-23 14:02:57.177,84,225
491,1506,31558,NID31440,NID31440,NID31440,2021-08-23 14:03:18.850,83,225
492,1507,32206,NID32088,NID32088,NID32088,2021-08-23 14:03:31.363,37,868
493,1512,32206,NID32088,NID32088,NID32088,2021-08-23 14:08:13.913,85,868
494,1513,32150,NID32032,NID32032,NID32032,2021-08-23 14:08:25.773,52,815
495,1522,31393,NID31280,NID31280,NID31280,2021-08-23 14:12:42.150,73,64
496,1524,31870,NID31752,NID31752,NID31752,2021-08-23 14:13:02.720,57,535
497,1534,31642,NID31524,NID31524,NID31524,2021-08-23 14:18:57.700,53,308
498,1537,31634,NID31516,NID31516,NID31516,2021-08-23 14:19:51.610,66,300
499,1538,31739,NID31621,NID31621,NID31621,2021-08-23 14:20:38.257,37,404
500,1539,31393,NID31280,NID31280,NID31280,2021-08-23 14:20:55.927,84,64
501,1544,32174,NID32056,NID32056,NID32056,2021-08-23 14:23:25.890,3,838
502,1548,31634,NID31516,NID31516,NID31516,2021-08-23 14:24:10.787,62,300
503,1562,32211,NID32093,NID32093,NID32093,2021-08-23 14:27:35.353,46,873
504,1565,32175,NID32057,NID32057,NID32057,2021-08-23 14:28:30.713,60,839
505,1566,32175,NID32057,NID32057,NID32057,2021-08-23 14:28:44.027,34,839
506,1593,32173,NID32055,NID32055,NID32055,2021-08-23 14:42:34.663,10,837
507,1596,32287,NID32169,NID32169,NID32169,2021-08-23 14:44:20.177,56,946
508,1599,31968,NID31850,NID31850,NID31850,2021-08-23 14:46:33.320,65,633
509,1600,32359,NID32241,NID32241,NID32241,2021-08-23 14:46:52.990,18,1018
510,1605,32173,NID32055,NID32055,NID32055,2021-08-23 14:52:11.830,76,837
511,1606,31558,NID31440,NID31440,NID31440,2021-08-23 14:55:36.850,21,225
512,1608,31779,NID31661,NID31661,NID31661,2021-08-23 14:57:14.803,3,444
513,1622,31697,NID31579,NID31579,NID31579,2021-08-23 15:04:54.693,2,363
514,1628,32245,NID32127,NID32127,NID32127,2021-08-23 15:07:49.430,37,904
515,1629,32175,NID32057,NID32057,NID32057,2021-08-23 15:07:53.933,88,839
516,1631,32175,NID32057,NID32057,NID32057,2021-08-23 15:08:27.170,34,839
517,1632,31968,NID31850,NID31850,NID31850,2021-08-23 15:08:36.980,44,633
518,1642,32287,NID32169,NID32169,NID32169,2021-08-23 15:22:09.550,44,946
519,1650,31558,NID31440,NID31440,NID31440,2021-08-23 15:29:29.167,82,225
520,1661,31746,NID31628,NID31628,NID31628,2021-08-23 15:31:34.300,60,411
521,1673,31745,NID31627,NID31627,NID31627,2021-08-23 15:41:58.820,83,410
522,1676,31474,NID31361,NID31361,NID31361,2021-08-23 15:43:26.413,60,146
523,1677,32378,NID32260,NID32260,NID32260,2021-08-23 15:44:11.160,80,1037
524,1680,31717,NID31599,NID31599,NID31599,2021-08-23 15:46:54.387,87,382
525,1685,32215,NID32097,NID32097,NID32097,2021-08-23 15:48:39.347,74,876
526,1689,31476,NID31363,NID31363,NID31363,2021-08-23 15:51:08.057,92,148
527,1693,31393,NID31280,NID31280,NID31280,2021-08-23 15:53:11.490,67,64
528,1706,31880,NID31762,NID31762,NID31762,2021-08-23 15:59:43.413,59,545
529,1708,31671,NID31553,NID31553,NID31553,2021-08-23 16:01:10.657,6,337
530,1710,31875,NID31757,NID31757,NID31757,2021-08-23 16:01:34.883,29,540
531,1711,31393,NID31280,NID31280,NID31280,2021-08-23 16:02:26.287,69,64
532,1712,31925,NID31807,NID31807,NID31807,2021-08-23 16:02:56.820,38,595
533,1716,32095,NID31977,NID31977,NID31977,2021-08-23 16:03:44.120,1,760
534,1726,32187,NID32069,NID32069,NID32069,2021-08-23 16:09:35.047,9,851
535,1728,31969,NID31851,NID31851,NID31851,2021-08-23 16:13:27.343,5,634
536,1734,32106,NID31988,NID31988,NID31988,2021-08-23 16:17:50.323,43,771
537,1735,32106,NID31988,NID31988,NID31988,2021-08-23 16:18:10.097,90,771
538,1736,32106,NID31988,NID31988,NID31988,2021-08-23 16:18:16.403,54,771
539,1738,32245,NID32127,NID32127,NID32127,2021-08-23 16:19:09.660,52,904
540,1739,31713,NID31595,NID31595,NID31595,2021-08-23 16:19:19.020,38,378
541,1743,31517,NID31372,NID31372,NID31372,2021-08-23 16:21:13.633,79,157
542,1744,32117,NID31999,NID31999,NID31999,2021-08-23 16:22:00.733,39,782
543,1745,32173,NID32055,NID32055,NID32055,2021-08-23 16:22:03.937,81,837
544,1746,31969,NID31851,NID31851,NID31851,2021-08-23 16:22:45.983,59,634
545,1752,31517,NID31372,NID31372,NID31372,2021-08-23 16:24:16.730,13,157
546,1764,31884,NID31766,NID31766,NID31766,2021-08-23 16:28:04.323,32,549
547,1765,31879,NID31761,NID31761,NID31761,2021-08-23 16:28:13.733,72,544
548,1779,32245,NID32127,NID32127,NID32127,2021-08-23 16:30:44.293,84,904
549,1782,32405,NID32287,NID32287,NID32287,2021-08-23 16:31:08.370,50,1063
550,1784,32405,NID32287,NID32287,NID32287,2021-08-23 16:31:45.860,48,1063
551,1787,31852,NID31734,NID31734,NID31734,2021-08-23 16:32:23.100,78,517
552,1790,32173,NID32055,NID32055,NID32055,2021-08-23 16:33:05.297,98,837
553,1796,31676,NID31558,NID31558,NID31558,2021-08-23 16:36:18.050,70,342
554,1799,31410,NID31297,NID31297,NID31297,2021-08-23 16:37:56.757,71,82
555,1811,32131,NID32013,NID32013,NID32013,2021-08-23 16:39:40.067,39,796
556,1817,31758,NID31640,NID31640,NID31640,2021-08-23 16:42:35.053,19,423
557,1821,32253,NID32135,NID32135,NID32135,2021-08-23 16:44:18.713,67,912
558,1823,31749,NID31631,NID31631,NID31631,2021-08-23 16:47:12.150,78,414
559,1839,32345,NID32227,NID32227,NID32227,2021-08-23 16:51:46.193,33,1004
560,1841,32253,NID32135,NID32135,NID32135,2021-08-23 16:53:11.537,60,912
561,1843,31642,NID31524,NID31524,NID31524,2021-08-23 16:56:36.103,35,308
562,1849,31976,NID31858,NID31858,NID31858,2021-08-23 16:59:55.517,34,641
563,1850,31746,NID31628,NID31628,NID31628,2021-08-23 17:00:11.983,71,411
564,1858,32399,NID32281,NID32281,NID32281,2021-08-23 17:02:56.157,79,1057
565,1871,31455,NID31342,NID31342,NID31342,2021-08-23 17:07:09.580,70,127
566,1873,32394,NID32276,NID32276,NID32276,2021-08-23 17:09:01.500,56,1052
567,1874,31455,NID31342,NID31342,NID31342,2021-08-23 17:09:24.173,97,127
568,1876,32092,NID31974,NID31974,NID31974,2021-08-23 17:10:31.993,60,757
569,1882,31544,NID31426,NID31426,NID31426,2021-08-23 17:12:46.037,96,211
570,1891,31926,NID31808,NID31808,NID31808,2021-08-23 17:14:56.527,51,596
571,1894,31595,NID31477,NID31477,NID31477,2021-08-23 17:15:54.390,10,262
572,1895,31595,NID31477,NID31477,NID31477,2021-08-23 17:16:00.947,71,262
573,1896,31595,NID31477,NID31477,NID31477,2021-08-23 17:16:04.800,34,262
574,1903,31393,NID31280,NID31280,NID31280,2021-08-23 17:20:38.340,30,64
575,1906,31739,NID31621,NID31621,NID31621,2021-08-23 17:23:45.940,90,404
576,1907,31536,NID31418,NID31418,NID31418,2021-08-23 17:24:57.267,72,203
577,1911,31664,NID31546,NID31546,NID31546,2021-08-23 17:26:24.460,10,330
578,1913,31664,NID31546,NID31546,NID31546,2021-08-23 17:26:32.270,79,330
579,1914,31664,NID31546,NID31546,NID31546,2021-08-23 17:26:36.173,2,330
580,1917,31393,NID31280,NID31280,NID31280,2021-08-23 17:28:35.700,77,64
581,1918,31393,NID31280,NID31280,NID31280,2021-08-23 17:28:38.503,69,64
582,1922,31424,NID31311,NID31311,NID31311,2021-08-23 17:32:27.247,19,96
583,1923,31427,NID31314,NID31314,NID31314,2021-08-23 17:35:17.980,34,99
584,1925,31718,NID31600,NID31600,NID31600,2021-08-23 17:38:46.550,14,383
585,1928,31392,NID31279,NID31279,NID31279,2021-08-23 17:40:23.600,1,63
586,1932,32216,NID32098,NID32098,NID32098,2021-08-23 17:46:55.367,6,877
587,1933,32216,NID32098,NID32098,NID32098,2021-08-23 17:46:57.270,33,877
588,1935,32398,NID32280,NID32280,NID32280,2021-08-23 17:47:13.087,22,1056
589,1937,32109,NID31991,NID31991,NID31991,2021-08-23 17:48:21.007,76,774
590,1938,32109,NID31991,NID31991,NID31991,2021-08-23 17:48:31.370,54,774
591,1949,31762,NID31644,NID31644,NID31644,2021-08-23 17:59:15.307,99,427
592,1955,31652,NID31534,NID31534,NID31534,2021-08-23 18:07:28.583,93,318
593,1956,31560,NID31442,NID31442,NID31442,2021-08-23 18:07:39.043,23,227
594,1957,31652,NID31534,NID31534,NID31534,2021-08-23 18:07:43.097,79,318
595,1960,31652,NID31534,NID31534,NID31534,2021-08-23 18:09:52.637,19,318
596,1961,31560,NID31442,NID31442,NID31442,2021-08-23 18:10:02.447,57,227
597,1964,31573,NID31455,NID31455,NID31455,2021-08-23 18:12:18.093,23,240
598,1966,31600,NID31482,NID31482,NID31482,2021-08-23 18:16:53.037,1,267
599,1967,31600,NID31482,NID31482,NID31482,2021-08-23 18:16:58.493,10,267
600,1970,31722,NID31604,NID31604,NID31604,2021-08-23 18:20:58.550,35,387
601,1972,31573,NID31455,NID31455,NID31455,2021-08-23 18:22:50.370,42,240
602,1973,31652,NID31534,NID31534,NID31534,2021-08-23 18:25:54.213,51,318
603,1974,31560,NID31442,NID31442,NID31442,2021-08-23 18:26:22.897,97,227
604,1975,31573,NID31455,NID31455,NID31455,2021-08-23 18:26:52.427,95,240
605,1976,31573,NID31455,NID31455,NID31455,2021-08-23 18:28:57.010,72,240
606,1978,31573,NID31455,NID31455,NID31455,2021-08-23 18:40:41.860,36,240
607,1979,31573,NID31455,NID31455,NID31455,2021-08-23 18:42:02.447,26,240
608,1980,31594,NID31476,NID31476,NID31476,2021-08-23 18:42:43.640,76,261
609,1982,31544,NID31426,NID31426,NID31426,2021-08-23 18:49:35.383,35,211
610,1983,31544,NID31426,NID31426,NID31426,2021-08-23 18:49:38.383,50,211
611,1984,31544,NID31426,NID31426,NID31426,2021-08-23 18:49:40.587,35,211
612,1986,31392,NID31279,NID31279,NID31279,2021-08-23 18:49:54.603,45,63
613,1987,31652,NID31534,NID31534,NID31534,2021-08-23 18:50:49.860,76,318
614,1988,31560,NID31442,NID31442,NID31442,2021-08-23 18:51:26.750,82,227
615,2001,31392,NID31279,NID31279,NID31279,2021-08-23 18:56:37.393,58,63
616,2002,31678,NID31560,NID31560,NID31560,2021-08-23 18:57:08.827,49,344
617,2003,31678,NID31560,NID31560,NID31560,2021-08-23 18:57:14.683,76,344
618,2004,31573,NID31455,NID31455,NID31455,2021-08-23 18:57:33.853,54,240
619,2005,31573,NID31455,NID31455,NID31455,2021-08-23 18:59:16.513,46,240
620,2006,32109,NID31991,NID31991,NID31991,2021-08-23 19:01:05.033,24,774
621,2007,32109,NID31991,NID31991,NID31991,2021-08-23 19:01:46.630,8,774
622,2008,31392,NID31279,NID31279,NID31279,2021-08-23 19:02:05.850,61,63
623,2009,31392,NID31279,NID31279,NID31279,2021-08-23 19:02:52.400,35,63
624,2010,31392,NID31279,NID31279,NID31279,2021-08-23 19:03:46.310,13,63
